customerID,Churn,ChurnFlag,tenure,tenure_band,MonthlyCharges,monthly_band,TotalCharges,customer_value,services_count,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Partner_bin,Dependents_bin,PhoneService_bin,PaperlessBilling_bin,OnlineSecurity_active,OnlineBackup_active,DeviceProtection_active,TechSupport_active,StreamingTV_active,StreamingMovies_active,MultipleLines_active
3192-NQECA,Yes,1,68,49-72,110.0,"(94.25, 118.75]",7611.85,7480.0,6,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,0,1,1,0,1,1,1,1,1,1
6180-YBIQI,No,0,5,1-6,24.3,"(18.249, 25.05]",100.2,121.5,0,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,0,0,0,0,0,0,0,0,0,0
6728-DKUCO,No,0,72,49-72,104.15,"(94.25, 118.75]",7303.05,7498.8,5,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,1,1,1,1,1,1,0,0,1,1,1
9750-BOOHV,No,0,32,25-48,30.15,"(25.05, 58.83]",927.65,964.8,1,Female,0,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,0,0,0,0,1,0,0,0,0,0,0
8597-CWYHH,No,0,43,25-48,94.35,"(94.25, 118.75]",3921.3,4057.0499999999997,3,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,0,0,1,0,0,0,0,0,1,1,1
2848-YXSMW,No,0,72,49-72,19.4,"(18.249, 25.05]",1363.25,1396.8,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1,1,1,0,0,0,0,0,0,0,0
0486-HECZI,Yes,1,55,49-72,96.75,"(94.25, 118.75]",5238.9,5321.25,4,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,0,1,1,1,1,0,0,1,0,1
4549-ZDQYY,No,0,52,49-72,57.95,"(25.05, 58.83]",3042.25,3013.4,3,Female,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),0,0,1,0,1,0,1,1,0,0,0
5712-AHQNN,No,0,43,25-48,91.65,"(79.1, 94.25]",3954.1,3940.9500000000003,3,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,1,1,0,1,0,0
4846-WHAFZ,Yes,1,37,25-48,76.5,"(58.83, 79.1]",2868.15,2830.5,1,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,0,0,0,0,1
5256-SKJGO,No,0,64,49-72,54.6,"(25.05, 58.83]",3423.5,3494.4,4,Female,0,Yes,Yes,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,1,1,0,1,0,1,0,1,1,1,0
3071-VBYPO,No,0,3,1-6,89.85,"(79.1, 94.25]",248.4,269.54999999999995,3,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,1,1,1,0,1,1,0,0,1,0,0
9560-BBZXK,No,0,36,25-48,31.05,"(25.05, 58.83]",1126.35,1117.8,1,Female,0,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),0,0,0,0,1,0,0,0,0,0,0
5299-RULOA,Yes,1,10,7-12,100.25,"(94.25, 118.75]",1064.65,1002.5,4,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,0,0,1,1,1
8402-OOOHJ,No,0,41,25-48,20.65,"(18.249, 25.05]",835.15,846.65,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
9445-ZUEQE,No,0,27,25-48,85.2,"(79.1, 94.25]",2151.6,2300.4,3,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1,1,1,1,0,1,0,1,0,0,1
1091-SOZGA,No,0,56,49-72,99.8,"(94.25, 118.75]",5515.45,5588.8,4,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1,1,1,1,0,0,1,0,1,1,1
2928-HLDBA,No,0,6,1-6,20.7,"(18.249, 25.05]",112.75,124.19999999999999,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
0404-SWRVG,Yes,1,3,1-6,74.4,"(58.83, 79.1]",229.55,223.20000000000002,1,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,1
6497-TILVL,No,0,7,7-12,50.7,"(25.05, 58.83]",350.35,354.90000000000003,1,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,1,1,1,0,1,0,0,0,0,0,0
7219-TLZHO,No,0,4,1-6,20.85,"(18.249, 25.05]",62.9,83.4,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,1,1,0,0,0,0,0,0,0,0
4622-YNKIJ,No,0,33,25-48,88.95,"(79.1, 94.25]",3027.65,2935.35,3,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,0,0,1,1,1,0,0,1,1,0,0
4412-YLTKF,Yes,1,27,25-48,78.05,"(58.83, 79.1]",2135.5,2107.35,2,Female,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,1,0,0,0,1
6734-PSBAW,No,0,72,49-72,23.55,"(18.249, 25.05]",1723.95,1695.6000000000001,1,Male,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1,0,1,1,0,0,0,0,0,0,1
3930-ZGWVE,No,0,1,1-6,19.75,"(18.249, 25.05]",19.75,19.75,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
2639-UGMAZ,No,0,71,49-72,56.45,"(25.05, 58.83]",3985.35,4007.9500000000003,4,Male,1,No,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,0,0,0,1,1,1,0,0,1,1,0
2876-GZYZC,No,0,13,13-24,85.95,"(79.1, 94.25]",1215.65,1117.3500000000001,2,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,1,1
6207-WIOLX,Yes,1,25,25-48,58.6,"(25.05, 58.83]",1502.65,1465.0,5,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,1,0,1,1,1,1,0,1,1,0
8587-XYZSF,No,0,67,49-72,50.55,"(25.05, 58.83]",3260.1,3386.85,1,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),0,0,1,0,0,0,0,1,0,0,0
3091-FYHKI,Yes,1,1,1-6,35.45,"(25.05, 58.83]",35.45,35.45,1,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,0,0,1,0,0,0,0,0,1,0
2372-HWUHI,Yes,1,2,1-6,44.35,"(25.05, 58.83]",81.25,88.7,0,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,0,0,0,0
7799-LGRDP,No,0,43,25-48,25.7,"(25.05, 58.83]",1188.2,1105.1,1,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0,0,1,1,0,0,0,0,0,0,1
7850-VWJUU,No,0,23,13-24,75.0,"(58.83, 79.1]",1778.5,1725.0,1,Female,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,1,0,0,0,0,0,0
3774-VBNXY,No,0,64,49-72,20.2,"(18.249, 25.05]",1277.75,1292.8,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1,1,1,0,0,0,0,0,0,0,0
6217-KDYWC,No,0,57,49-72,19.6,"(18.249, 25.05]",1170.55,1117.2,0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,1,1,1,0,0,0,0,0,0,0
0390-DCFDQ,Yes,1,1,1-6,70.45,"(58.83, 79.1]",70.45,70.45,0,Female,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0,1,1,0,0,0,0,0,0,0
3146-MSEGF,No,0,72,49-72,88.05,"(79.1, 94.25]",6425.65,6339.599999999999,7,Female,1,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1,1,1,1,1,1,1,1,1,1,1
4080-OGPJL,Yes,1,8,7-12,71.15,"(58.83, 79.1]",563.65,569.2,4,Female,0,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,0,0,1,0,1,0,0,1,0,1,1
1095-WGNGG,No,0,61,49-72,101.05,"(94.25, 118.75]",5971.25,6164.05,4,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,0,1,1,0,1,0,0,1,1,1
2636-SJDOU,No,0,64,49-72,84.3,"(79.1, 94.25]",5289.05,5395.2,3,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0,0,1,1,1,1,0,0,0,0,1
1131-QQZEB,No,0,71,49-72,23.95,"(18.249, 25.05]",1756.2,1700.45,1,Male,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,0,1,0,0,0,0,0,0,0,1
5716-EZXZN,No,0,65,49-72,99.05,"(94.25, 118.75]",6416.7,6438.25,5,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),1,1,1,1,1,1,0,1,1,0,1
6837-BJYDQ,No,0,3,1-6,19.6,"(18.249, 25.05]",61.35,58.800000000000004,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
2135-RXIHG,Yes,1,1,1-6,45.65,"(25.05, 58.83]",45.65,45.65,0,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,0
6440-DKQGE,No,0,30,25-48,64.5,"(58.83, 79.1]",1929.95,1935.0,3,Male,0,No,Yes,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),0,1,1,0,0,1,1,0,1,0,0
3466-BYAVD,No,0,15,13-24,69.5,"(58.83, 79.1]",1071.4,1042.5,4,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,1,1,1,1,0,1,1,1,0,1,0
3780-YVMFA,No,0,8,7-12,68.55,"(58.83, 79.1]",564.35,548.4,3,Female,0,Yes,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,1,1,1,0,0,0,1,1,1,0
3874-EQOEP,Yes,1,7,7-12,95.0,"(94.25, 118.75]",655.5,665.0,3,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,1,1,1
1679-JRFBR,No,0,70,49-72,108.15,"(94.25, 118.75]",7930.55,7570.5,6,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1,1,1,1,1,1,1,0,1,1,1
9073-ZZIAY,No,0,62,49-72,86.1,"(79.1, 94.25]",5215.25,5338.2,6,Male,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,1,1,1,0,1,1,1,1,1,1,0
3077-RSNTJ,No,0,6,1-6,19.7,"(18.249, 25.05]",113.5,118.19999999999999,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,1,1,0,0,0,0,0,0,0,0
6551-GNYDG,No,0,14,13-24,80.9,"(79.1, 94.25]",1152.8,1132.6000000000001,1,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1,1,1,1,0,0,0,0,0,1,0
9167-APMXZ,No,0,22,13-24,84.15,"(79.1, 94.25]",1821.95,1851.3000000000002,2,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,1,0,1
2749-CTKAJ,No,0,22,13-24,20.15,"(18.249, 25.05]",419.9,443.29999999999995,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1,1,1,0,0,0,0,0,0,0,0
6371-NZYEG,No,0,16,13-24,64.25,"(58.83, 79.1]",1024.0,1028.0,3,Male,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,1,1,1,0,1,0,1,0,1,0,0
7554-NEWDD,No,0,10,7-12,25.7,"(25.05, 58.83]",251.6,257.0,1,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,0,1,0,0,0,0,0,0,0,1
8992-VONJD,No,0,13,13-24,56.0,"(25.05, 58.83]",764.55,728.0,2,Female,0,No,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0,1,1,1,1,1,0,0,0,0,0
0867-MKZVY,Yes,1,20,13-24,82.4,"(79.1, 94.25]",1592.35,1648.0,2,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,1,0,1,0,1,0,0,0,0,0,1
4482-EWFMI,No,0,2,1-6,69.7,"(58.83, 79.1]",135.2,139.4,0,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,0
4648-YPBTM,No,0,53,49-72,73.9,"(58.83, 79.1]",3958.25,3916.7000000000003,5,Male,0,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0,0,1,1,0,1,1,1,0,1,1
2907-ILJBN,No,0,11,7-12,20.6,"(18.249, 25.05]",233.9,226.60000000000002,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1,1,1,0,0,0,0,0,0,0,0
6345-FZOQH,No,0,69,49-72,19.9,"(18.249, 25.05]",1363.45,1373.1,0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1,0,1,0,0,0,0,0,0,0,0
3376-BMGFE,Yes,1,4,1-6,70.9,"(58.83, 79.1]",273.0,283.6,0,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,0,0,0
5997-OPVFA,No,0,72,49-72,89.05,"(79.1, 94.25]",6254.45,6411.599999999999,7,Male,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,0,1,1,1,1,1,1,1,1,1
3445-HXXGF,Yes,1,58,49-72,45.3,"(25.05, 58.83]",2651.2,2627.3999999999996,3,Male,1,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1,0,0,1,0,1,1,0,0,1,0
1159-WFSGR,No,0,16,13-24,20.4,"(18.249, 25.05]",321.4,326.4,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1,1,1,0,0,0,0,0,0,0,0
7654-YWJUF,No,0,43,25-48,84.25,"(79.1, 94.25]",3539.25,3622.75,3,Male,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),1,0,1,1,1,0,1,1,0,0,0
1875-QIVME,Yes,1,2,1-6,104.4,"(94.25, 118.75]",242.8,208.8,5,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,1,1,1,1,1
6727-IOTLZ,No,0,14,13-24,81.95,"(79.1, 94.25]",1181.75,1147.3,5,Male,0,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1,0,1,0,0,1,1,1,1,1,0
0691-JVSYA,Yes,1,53,49-72,94.85,"(94.25, 118.75]",5000.2,5027.049999999999,3,Female,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1,0,1,1,0,0,1,0,1,1,0
5918-VUKWP,No,0,32,25-48,20.55,"(18.249, 25.05]",654.55,657.6,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,0,1,0,0,0,0,0,0,0,0
1744-JHKYS,No,0,34,25-48,24.7,"(18.249, 25.05]",780.2,839.8,1,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1,0,1,0,0,0,0,0,0,0,1
2656-FMOKZ,Yes,1,15,13-24,74.45,"(58.83, 79.1]",1145.7,1116.75,1,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,1
2070-FNEXE,Yes,1,7,7-12,76.45,"(58.83, 79.1]",503.6,535.15,1,Female,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0,1,0,1,0,0,0,0,0,0
5947-SGKCL,No,0,15,13-24,105.35,"(94.25, 118.75]",1559.25,1580.25,5,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,1,1,1,0,1,1,0,1,1,1
3712-PKXZA,No,0,61,49-72,20.55,"(18.249, 25.05]",1252.0,1253.55,0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),1,0,1,1,0,0,0,0,0,0,0
6317-YPKDH,Yes,1,1,1-6,29.95,"(25.05, 58.83]",29.95,29.95,1,Female,0,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0,0,0,0,1,0,0,0,0,0
6582-OIVSP,No,0,1,1-6,45.3,"(25.05, 58.83]",45.3,45.3,0,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
9367-WXLCH,Yes,1,8,7-12,84.5,"(79.1, 94.25]",662.65,676.0,2,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0,0,1,0,0,0,0,0,0,1,1
5524-KHNJP,No,0,33,25-48,74.75,"(58.83, 79.1]",2453.3,2466.75,4,Male,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),1,1,1,0,1,0,1,0,1,1,0
1918-ZBFQJ,Yes,1,13,13-24,79.25,"(79.1, 94.25]",1111.65,1030.25,2,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,1,1,0,0,0,0
1024-GUALD,Yes,1,1,1-6,24.8,"(18.249, 25.05]",24.8,24.8,0,Female,0,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,0,1,0,0,0,0,0,0,0
4827-USJHP,No,0,20,13-24,51.8,"(25.05, 58.83]",1023.85,1036.0,1,Male,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,0,1,0,0,0,0,0
8167-GJLRN,No,0,3,1-6,30.4,"(25.05, 58.83]",82.15,91.19999999999999,1,Male,0,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,0,0,0,0,0,0,0,1,0,0,0
0956-SYCWG,No,0,13,13-24,19.65,"(18.249, 25.05]",244.8,255.45,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,0,1,0,0,0,0,0,0,0,0
8017-UVSZU,No,0,40,25-48,56.6,"(25.05, 58.83]",2379.1,2264.0,2,Female,0,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),1,0,1,0,0,1,0,0,0,0,1
7100-FQPRV,No,0,43,25-48,71.9,"(58.83, 79.1]",3173.35,3091.7000000000003,4,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),1,1,1,1,1,0,0,1,0,1,1
2472-OVKUP,Yes,1,6,1-6,91.0,"(79.1, 94.25]",531.0,546.0,3,Male,0,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,0,1,1,0,0,1,0
2984-RGEYA,No,0,69,49-72,19.75,"(18.249, 25.05]",1375.4,1362.75,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,0
9680-NIAUV,No,0,72,49-72,109.7,"(94.25, 118.75]",8129.3,7898.400000000001,6,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1,1,1,0,1,1,1,0,1,1,1
2146-EGVDT,No,0,59,49-72,19.3,"(18.249, 25.05]",1192.7,1138.7,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1,1,1,0,0,0,0,0,0,0,0
2604-IJPDU,No,0,20,13-24,96.55,"(94.25, 118.75]",1901.65,1931.0,4,Female,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1,0,1,1,1,1,0,1,1,0,0
9178-JHUVJ,No,0,24,13-24,24.1,"(18.249, 25.05]",587.4,578.4000000000001,1,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1,1,1,1,0,0,0,0,0,0,1
6168-YBYNP,No,0,59,49-72,111.35,"(94.25, 118.75]",6519.75,6569.65,6,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,1,1,1,1,1,1
7255-SSFBC,No,0,72,49-72,112.25,"(94.25, 118.75]",8041.65,8082.0,6,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,1,1,1,0,1,1,1,1,1,1
3645-DEYGF,No,0,1,1-6,20.75,"(18.249, 25.05]",20.75,20.75,0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,1,1,0,0,0,0,0,0,0,0
9323-HGFWY,No,0,27,25-48,101.9,"(94.25, 118.75]",2681.15,2751.3,4,Female,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1,0,1,1,1,0,0,1,1,1,0
8544-GOQSH,No,0,14,13-24,80.05,"(79.1, 94.25]",1112.3,1120.7,2,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0,0,1,1,0,1,0,1,0,0,0
3363-DTIVD,No,0,71,49-72,105.55,"(94.25, 118.75]",7405.5,7494.05,5,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,1,1,1,0,1,0,1,0,1,1,1
7018-WBJNK,No,0,13,13-24,78.3,"(58.83, 79.1]",1033.95,1017.9,1,Male,0,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0,1,1,1,0,0,0,0,1,0,0
9142-KZXOP,No,0,44,25-48,68.85,"(58.83, 79.1]",2958.95,3029.3999999999996,0,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0,0,1,0,0,0,0,0,0,0,0
7674-YTAFD,No,0,33,25-48,79.95,"(79.1, 94.25]",2684.85,2638.35,2,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0,0,1,1,0,1,0,1,0,0,0
6348-SNFUS,No,0,72,49-72,55.45,"(25.05, 58.83]",4179.2,3992.4,5,Male,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),1,1,0,1,1,1,1,1,0,1,0
1285-OKIPP,Yes,1,1,1-6,79.9,"(79.1, 94.25]",79.9,79.9,1,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,0,0,1,0
7825-ECJRF,Yes,1,19,13-24,106.6,"(94.25, 118.75]",1934.45,2025.3999999999999,5,Female,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,1,0,1,1,1,1,0
1347-KTTTA,No,0,64,49-72,102.45,"(94.25, 118.75]",6654.1,6556.8,5,Male,0,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1,0,1,1,0,1,1,1,1,1,0
